relay,slot,block_hash,builder_pubkey,value,gas_used,gas_limit
flashbots,10971070,0x07e0a22a4bbe4289080080894345db9d4bece73354416322895569ce64ca101a,0xb67eaa5efcfa1d17319c344e1e5167811afbfe7922a2cf01c9a361f465597a5dc3a5472bd98843bac88d2541a78eab08,13614536789667139,13979994,30234535
flashbots,10971056,0x1edea151e4bf08b30918eea1bf5b67f6e698c7f802ba43ac22169b2074338117,0xb193dcaf1d485ba78094cb6b4126bff77e08c1244dff814447d3a31d9030b2584b369244ea67f13d48a02fa907b05f3a,9929224752471940,12669771,30293842
flashbots,10971053,0x0d565c8d7eb21fe530e08d76c8b46b806fb03cb3a035d0150147b34591d50825,0xa9d0a0f9059972d775a45d8377768ff20234de91a6fbacba5737ff8803807c38021b5863e5084869e695ef1d6c2fdaef,13440059886659587,9392376,30293871
flashbots,10971052,0xdf5c8b8dda1289c03feceedeab64fe0c561fa8650c0f4ab34511a91b6b6d2811,0xa21a2f4807a2bcb6b07c10cea241322e0910c30869c1e4eda686b0d69bdcb74d2a140ef994afcf0bb38e0b960df4d2ee,21496463446858831,22921441,30264318
flashbots,10971051,0x7d2dc2ac31adcaddaf5dad88e08ffcf03a0822bdf45b293d9b0f2ea88f1f5ec6,0x851a009553c46cae9384ebc59dcf17064ee8839de085910ec71d834ab1b8dc7a1f3271008c2438ae3b3e44be994108a6,28518968335645136,18297839,30293900
flashbots,10971047,0xa0ff13cd5ffdef29fb566e4e973acb9c0fafc4c8eba54cb56d2b243af07a4538,0xb193dcaf1d485ba78094cb6b4126bff77e08c1244dff814447d3a31d9030b2584b369244ea67f13d48a02fa907b05f3a,44760260871121871,4758119,30293957
flashbots,10971038,0x0f96908a21a97bf8c4033c97c9f341b8a990f50d631c7357ba437bc0de0e4352,0xacb407cfb554255db2fbbb320f79bb7f1cc1e8d2dc43324e8e31baafd0836340d49c43eebc51828f53bf6d364f9ac207,12876220954460820,6282119,30264518
flashbots,10971031,0x720d9526a104b0bbebccdc52d08faa28c99a38e9cdd69b8d0f07f9696a25bb78,0xb67eaa5efcfa1d17319c344e1e5167811afbfe7922a2cf01c9a361f465597a5dc3a5472bd98843bac88d2541a78eab08,60707620383999185,13956931,30176088
flashbots,10971026,0x295f13a0516351d043f7914a33cbc7bc58fe6f9bc13ad8e171b87215788f02ad,0xa2d994ea26d7c3b94b444fc2f2a6070d5cc8164e51d1a5c65db8ad6381ba5fc5e0eb3aa088b46e8da96b5167f9b97569,18703509357354946,18401198,30029181
flashbots,10971020,0x2abd773a255ef832e743ef8676dbaf37b9d4139b6d3ff388c54863c2c443e8e2,0x946fcf348bbf1044a3eaa3d27f1d01397cfc4d27495a949447c95ea7ec41db9f5c4fe3b867a937623685a0462996df09,47141784629569875,17046455,30087972
flashbots,10971006,0x0a8376735bb047ceea4735a037a6db44c71d2386c5395a224a409342501ad1cc,0x840c9dafb68f5cd460b5d5677b85114e89187e7c890f11a8c5fc4a3e4f4aa74136ef0fcd62cf7de9741afcf7d4d3360d,15197473112050055,8385463,30056328
flashbots,10971003,0x4e7b3d9fffb2c55b2572dbd333fbbd00aa50dff7303cd707f0008c5e385695fa,0x851a009553c46cae9384ebc59dcf17064ee8839de085910ec71d834ab1b8dc7a1f3271008c2438ae3b3e44be994108a6,14069651595621786,13980076,30144552
flashbots,10970993,0xb25e9097c37ea79d6d2a9a4abd104780e57ae516cb57e1612fdc16a4c952df95,0x840c9dafb68f5cd460b5d5677b85114e89187e7c890f11a8c5fc4a3e4f4aa74136ef0fcd62cf7de9741afcf7d4d3360d,10759491111665156,6815033,30085879
flashbots,10970987,0xbba45cb4e64e742ee2b360e1a00f22856d86750c3b8c0094e006a246bb4ee374,0x946fcf348bbf1044a3eaa3d27f1d01397cfc4d27495a949447c95ea7ec41db9f5c4fe3b867a937623685a0462996df09,11038265973171674,11583918,30203711
flashbots,10970984,0xce22d2f593b984e35fe8c439a435e97956e1d6f696d7bc5b78e814dad8079103,0xb26f96664274e15fb6fcda862302e47de7e0e2a6687f8349327a9846043e42596ec44af676126e2cacbdd181f548e681,19697848721401902,30035201,30174274
flashbots,10970981,0xb36e3a2b0a7fa7f5b36082263fa6c89825218bf3ff7a4c86b6b45c47ddf7c3d6,0xb67eaa5efcfa1d17319c344e1e5167811afbfe7922a2cf01c9a361f465597a5dc3a5472bd98843bac88d2541a78eab08,8657437165015086,9280536,30086050
flashbots,10970978,0xe6f53265e28fb9661eed5d15235a3ac96e59c3a8773834ad1ecf572e8f31d7d8,0xb4a435cf816291596fe2e405651ec8b6c80b9cc34dace3c83202ca489a833756c9a0672ebdc17f23d9d43163db1caa5d,7615974442881172,13428761,30115487
flashbots,10970977,0x68230d3769c6a2052db411f49e9486e7b84130c743330a5c0d68d82998bbbd0a,0x93582c97ac58670ba118aae52cf6355d8c680a2a538bf77c90873e3fe7ddc0a6dd231e2e2ea06bdc07e9b160883512a3,14027942122463667,7551124,30144924
flashbots,10970974,0xa1a386df09bfd5ca0b22e0d0b62dbafe5f222a376ffbc5f33add65057aaa2dc9,0x82ba7cadcdfc1b156ba2c48c1c627428ba917858e62c3a97d8f919510da23d0f11cf5db53cb92a5faf5de7d31bf38632,92795414560976609,8199148,30115545
flashbots,10970972,0xfecc4e4a2daf35b058113e9edb6e8dc1ade0db36a931529037ec2319a2363895,0x946fcf348bbf1044a3eaa3d27f1d01397cfc4d27495a949447c95ea7ec41db9f5c4fe3b867a937623685a0462996df09,8175068119615540,11311752,30115574
flashbots,10970949,0xe871ad41a48a7648a8387973ba40af8e93e625684804eb2bf4f30c06c5694510,0x93582c97ac58670ba118aae52cf6355d8c680a2a538bf77c90873e3fe7ddc0a6dd231e2e2ea06bdc07e9b160883512a3,34635576462365170,15208100,30263305
flashbots,10970948,0x6e4fc0e1279436d266b26f91a0c7f5f48214bb3308175c46ecc81cd5a02aa3c5,0xb26f96664274e15fb6fcda862302e47de7e0e2a6687f8349327a9846043e42596ec44af676126e2cacbdd181f548e681,18726840143709994,30228634,30233781
flashbots,10970941,0x145ced45f1d79e6cb6a91a37565e437f72490b424f91854d64748e9ebc23630c,0x82ba7cadcdfc1b156ba2c48c1c627428ba917858e62c3a97d8f919510da23d0f11cf5db53cb92a5faf5de7d31bf38632,71144096462671120,7720448,30174878
flashbots,10970938,0x0e362f8a8483da5a770e49ec9abe5085af811dbd9666c191aa7ec60ec8565ccc,0xb67eaa5efcfa1d17319c344e1e5167811afbfe7922a2cf01c9a361f465597a5dc3a5472bd98843bac88d2541a78eab08,10211081938959081,30244909,30263450
flashbots,10970927,0xbcffc22160343094cb9b340566a0e2caedf79e5178fe33c6d71e1d8964e0e261,0x840c9dafb68f5cd460b5d5677b85114e89187e7c890f11a8c5fc4a3e4f4aa74136ef0fcd62cf7de9741afcf7d4d3360d,12035942660864094,9250088,30234070
flashbots,10970922,0x08cbb5853ad44b1b05ef835016add19d926b15fdaaf523e956d69e4e1e5e316b,0xa00001792da52b2ad6606033396337f86e7598c8e0927d640bb649e0a9fe230df41f8ffd3403a5cd4fffd5131e2fbe47,12237004091923109,8393449,30204633
flashbots,10970915,0x9b9aa1a000e4205fee869d2da5554ff82d9ad1dc33d64c891d649983b8e8c631,0xb4a435cf816291596fe2e405651ec8b6c80b9cc34dace3c83202ca489a833756c9a0672ebdc17f23d9d43163db1caa5d,16098272942058777,12975904,30293350
flashbots,10970913,0x046b83b74c132b4875aa6e5c1d1d12d6718cd0d0cb7556abcfef91cc57c16974,0xb4a435cf816291596fe2e405651ec8b6c80b9cc34dace3c83202ca489a833756c9a0672ebdc17f23d9d43163db1caa5d,23026208990082273,30212336,30234273
flashbots,10970892,0xb526b01df52e7468c7ac16585a1b78362053a4466195741ca2696eeac1e75d12,0x840c9dafb68f5cd460b5d5677b85114e89187e7c890f11a8c5fc4a3e4f4aa74136ef0fcd62cf7de9741afcf7d4d3360d,161807044107674043,11881063,30205065
flashbots,10970873,0xa225968972baea507580650da02a04c857553ca8e1d9aaa4dc77caaa4bc51635,0x840c9dafb68f5cd460b5d5677b85114e89187e7c890f11a8c5fc4a3e4f4aa74136ef0fcd62cf7de9741afcf7d4d3360d,43125063832975125,13875724,30116980
flashbots,10970863,0xd707287329b283804e42b3768d3deb6eaea4e18488b66f60013731e3fadfd1e8,0xb67eaa5efcfa1d17319c344e1e5167811afbfe7922a2cf01c9a361f465597a5dc3a5472bd98843bac88d2541a78eab08,13237299388781217,12541119,30176000
flashbots,10970860,0x21b129de6730d8f6a0d3e403dbe59605a3f90dbb60fc99bafe5eb91aa238bb0a,0xb4a435cf816291596fe2e405651ec8b6c80b9cc34dace3c83202ca489a833756c9a0672ebdc17f23d9d43163db1caa5d,12525519287187034,14160661,30264575
flashbots,10970856,0x86951e7c67eaf97fa060c230d608a5e0c27a89bf6450cf73717ea9d5fb0e1a9a,0xb67eaa5efcfa1d17319c344e1e5167811afbfe7922a2cf01c9a361f465597a5dc3a5472bd98843bac88d2541a78eab08,49138185867753565,10314578,30205583
flashbots,10970853,0x411ce77bc4d58ca99133dab46402db619de76096d28c57561cde8176bb2fbb1c,0xa00001792da52b2ad6606033396337f86e7598c8e0927d640bb649e0a9fe230df41f8ffd3403a5cd4fffd5131e2fbe47,22885127264525068,11767654,30176145
flashbots,10970817,0xd4ced6a075f44f42e719653fe18d98b26eb371704a422b17fc9684bcef56e6bb,0xa21a2f4807a2bcb6b07c10cea241322e0910c30869c1e4eda686b0d69bdcb74d2a140ef994afcf0bb38e0b960df4d2ee,12794902782970218,11905294,30146563
flashbots,10970816,0xdcadd544560100c9ac1097927650b2e595094327a7587c3d99eba285ef2f1f96,0xb9f88bc584a53fabb5b295e50638b20218c8b2303f3d26daef84ddb9609f1f93a95608806c94e564ebcd6e3976d3838d,32348581568762858,9999954,30117153
flashbots,10970806,0xc9240fb1505a43df9140014aca53a49de253c0fda299cae02b001f9f58a3b950,0xa21a2f4807a2bcb6b07c10cea241322e0910c30869c1e4eda686b0d69bdcb74d2a140ef994afcf0bb38e0b960df4d2ee,57355300168967294,22153009,30176174
flashbots,10970797,0xb690713acf4644f4e0181446d938d0c66b8e6ba70b0e81d3550faca8c4f8e099,0x93582c97ac58670ba118aae52cf6355d8c680a2a538bf77c90873e3fe7ddc0a6dd231e2e2ea06bdc07e9b160883512a3,39714352743246522,25161920,30000000
flashbots,10970795,0x2c74245e2b4db0e3c2a65d671e833dc7a756cf3b6f416ed6aa33592c5cb0a14c,0x840c9dafb68f5cd460b5d5677b85114e89187e7c890f11a8c5fc4a3e4f4aa74136ef0fcd62cf7de9741afcf7d4d3360d,49449098044886638,29990838,30000000
flashbots,10970792,0x1d6bfd9f2c3c8aaaa2391611cec845810767861602b9c926007e49a248c8c425,0xa21a2f4807a2bcb6b07c10cea241322e0910c30869c1e4eda686b0d69bdcb74d2a140ef994afcf0bb38e0b960df4d2ee,27069312345835812,12082394,30000000
flashbots,10970773,0xd134f02adb64c7c3f5e9ac638e39112b5e204a26d3c0808fb603bc53162b1ea8,0xb26f96664274e15fb6fcda862302e47de7e0e2a6687f8349327a9846043e42596ec44af676126e2cacbdd181f548e681,15510564326940984,12707416,30058619
flashbots,10970761,0xcd29f0a266af0669cf8a6e760fae0269741537cb15a9b5723b6c6050b2783c09,0xb67eaa5efcfa1d17319c344e1e5167811afbfe7922a2cf01c9a361f465597a5dc3a5472bd98843bac88d2541a78eab08,43407484297458962,29502409,30087541
flashbots,10970754,0xe146d6d788eb05cd3c45d62bfea4b3fe1a27b2ed0194ab739e8f2ddfc9acc7f4,0xa00002326e62d66f690e457595023fa44699e4237fc4cc36eed5e4937f19398fc1452be33d2b2f553693e9eda2d26618,14075744790208099,23840150,30234906
flashbots,10970745,0x1b7da021998b32432241629b055eabe2d54ddddfaec38280d3a426fd4b9f84d9,0xa21a2f4807a2bcb6b07c10cea241322e0910c30869c1e4eda686b0d69bdcb74d2a140ef994afcf0bb38e0b960df4d2ee,8117803674739193,10117656,30146592
flashbots,10970742,0xcb86a3e78055f0a94ca0e8cd2c7c536809e7362f7a1fda94906107c9db0d970d,0xa21a2f4807a2bcb6b07c10cea241322e0910c30869c1e4eda686b0d69bdcb74d2a140ef994afcf0bb38e0b960df4d2ee,27418292682086594,12388747,30176087
flashbots,10970711,0x072de2a9ca98b63924c15e22940b241478a2d956eeb265c449e3ab8017af8f92,0xb67eaa5efcfa1d17319c344e1e5167811afbfe7922a2cf01c9a361f465597a5dc3a5472bd98843bac88d2541a78eab08,147764817091943267,15983860,30117152
flashbots,10970678,0x4d4ecb70622b64ed35bbac3f4d38870f152a4ef684e91fa07a9a61fc30abe707,0xb67eaa5efcfa1d17319c344e1e5167811afbfe7922a2cf01c9a361f465597a5dc3a5472bd98843bac88d2541a78eab08,12925799909235847,17862158,30029295
flashbots,10970668,0x4fb90f61c321f2501a19588ecb485f8f164de2a8c9a10378fbbaccd9f10396ff,0xb67eaa5efcfa1d17319c344e1e5167811afbfe7922a2cf01c9a361f465597a5dc3a5472bd98843bac88d2541a78eab08,21988277966859006,30045588,30058619
flashbots,10970662,0x96d6962ccc43997a1508ab0c4667b01118aa87a483bf541cfb942651481694b5,0xacb407cfb554255db2fbbb320f79bb7f1cc1e8d2dc43324e8e31baafd0836340d49c43eebc51828f53bf6d364f9ac207,48923244781106068,10212873,30000000
flashbots,10970657,0x2c7c546125d4439eab44e3e8a4eb2c8b2cb97320e0c342817543ce148b2d4af6,0x946fcf348bbf1044a3eaa3d27f1d01397cfc4d27495a949447c95ea7ec41db9f5c4fe3b867a937623685a0462996df09,15435504046892337,10251449,30000000
flashbots,10970651,0xb584efb6680a664752efe230edbc88f22dbe67da94751827274f616c542aa2b2,0xb9f88bc584a53fabb5b295e50638b20218c8b2303f3d26daef84ddb9609f1f93a95608806c94e564ebcd6e3976d3838d,17223586708514438,6545868,30029295
flashbots,10970637,0x7991e9df6344eee8ade1f0ab3afdf86dd3c88c623c2aa00905592636662fdf3e,0x93582c97ac58670ba118aae52cf6355d8c680a2a538bf77c90873e3fe7ddc0a6dd231e2e2ea06bdc07e9b160883512a3,62409318453267052,12032208,30029295
flashbots,10970635,0x5df7b8fee0cf32ef0614705f2441036d83fbd37d980c3ec0779a5b58b0392d20,0xb26f96664274e15fb6fcda862302e47de7e0e2a6687f8349327a9846043e42596ec44af676126e2cacbdd181f548e681,56104804689216719,14396778,30000000
flashbots,10970623,0x388e62afc019f2325c43b3bb85c5707303b6734281bb45f6931e1977f1292624,0xa21a2f4807a2bcb6b07c10cea241322e0910c30869c1e4eda686b0d69bdcb74d2a140ef994afcf0bb38e0b960df4d2ee,8126607769908639,9109438,30000000
flashbots,10970616,0xb0b30426dba71b38c0189c470517701472cd61a0231b6776b8167ecafcae0b34,0xb67eaa5efcfa1d17319c344e1e5167811afbfe7922a2cf01c9a361f465597a5dc3a5472bd98843bac88d2541a78eab08,34191497980568903,30056824,30058619
flashbots,10970609,0x7b7a526b03bca2047035805a886c56069a321edc0cc219d6fd72c4e807331dca,0x840c9dafb68f5cd460b5d5677b85114e89187e7c890f11a8c5fc4a3e4f4aa74136ef0fcd62cf7de9741afcf7d4d3360d,23920783059557355,11324334,30000000
flashbots,10970599,0x30a8572c0f6a9915a894d59f64f467b90ed5fcbca8e92f34aae94a45ac402886,0x93582c97ac58670ba118aae52cf6355d8c680a2a538bf77c90873e3fe7ddc0a6dd231e2e2ea06bdc07e9b160883512a3,19601311469665017,13379464,30111079
flashbots,10970594,0x0b09d3fb5e3793c0c2e2f48b2f8a52bd6ead42417c232742948a333929a71ae5,0x82ba7cadcdfc1b156ba2c48c1c627428ba917858e62c3a97d8f919510da23d0f11cf5db53cb92a5faf5de7d31bf38632,20626425721777472,11858582,30140569
flashbots,10970590,0x7df5e439d01caef9c3bf638cda02917ca419ba68327972474a56a0e538dc00b9,0xb26f96664274e15fb6fcda862302e47de7e0e2a6687f8349327a9846043e42596ec44af676126e2cacbdd181f548e681,9438911726652017,14179039,30140626
flashbots,10970581,0x3764c51ad6078bd5561ec07f65eb2260bfb32ed6f3e291f9b1a15eac26e18788,0x840c9dafb68f5cd460b5d5677b85114e89187e7c890f11a8c5fc4a3e4f4aa74136ef0fcd62cf7de9741afcf7d4d3360d,16024860775490134,22483215,30229183
flashbots,10970554,0xf8a84d4bcb41b47b3ffba6faf2a8c29efa00a750fb0d3a83930ed6323bb3a8ba,0xb26f96664274e15fb6fcda862302e47de7e0e2a6687f8349327a9846043e42596ec44af676126e2cacbdd181f548e681,45032429535703076,26573487,30436918
flashbots,10970548,0x50b302b4e55a39365119edc056d175f5801d8149249b2999fa8d06d3237fc5b3,0xb67eaa5efcfa1d17319c344e1e5167811afbfe7922a2cf01c9a361f465597a5dc3a5472bd98843bac88d2541a78eab08,13525372535204143,17675602,30377619
flashbots,10970540,0x8f21f8a26a8de2d1a08d1e3708aa3aa6654342468731591a59e734e67713fe5c,0x840c9dafb68f5cd460b5d5677b85114e89187e7c890f11a8c5fc4a3e4f4aa74136ef0fcd62cf7de9741afcf7d4d3360d,11658207099696630,7839673,30377735
flashbots,10970538,0x588e4ab6b9d7331dc1669660f07750852d4a07caea6d2c0f8eadc23acc6deefa,0xb67eaa5efcfa1d17319c344e1e5167811afbfe7922a2cf01c9a361f465597a5dc3a5472bd98843bac88d2541a78eab08,13885592771913821,14270921,30318494
flashbots,10970536,0xd8b4f16d798274959db11bb4ff1fb7d81f81fa9e32ab079f0f556720f7a0693e,0x95c8cc31f8d4e54eddb0603b8f12d59d466f656f374bde2073e321bdd16082d420e3eef4d62467a7ea6b83818381f742,19757194422348681,13135171,30318522
flashbots,10970518,0x283fc9123df94ea9fa3c61ab07675b89fb231cec4279b5fe8c3039ff2dcb3ff8,0xb67eaa5efcfa1d17319c344e1e5167811afbfe7922a2cf01c9a361f465597a5dc3a5472bd98843bac88d2541a78eab08,38362523713533752,19829828,30141660
flashbots,10970500,0xa2ce54fa88355cb46760f78bbb172e786fbbb558f7a9a5a55681a28995824083,0xb67eaa5efcfa1d17319c344e1e5167811afbfe7922a2cf01c9a361f465597a5dc3a5472bd98843bac88d2541a78eab08,60924936412197814,28341113,30378313
flashbots,10970499,0xa047cf2be603a71935ef8092006c1e45a4eddb2bb84455d51a4b2258d663dfc3,0x82ba7cadcdfc1b156ba2c48c1c627428ba917858e62c3a97d8f919510da23d0f11cf5db53cb92a5faf5de7d31bf38632,147087986076223896,11680011,30408007
flashbots,10970491,0xa4e2cbe6fb05b2f76e1738f0a394e6a07ec89312bc468ab6188acf2682326154,0xb67eaa5efcfa1d17319c344e1e5167811afbfe7922a2cf01c9a361f465597a5dc3a5472bd98843bac88d2541a78eab08,186661927748821951,17999589,30467569
flashbots,10970484,0x8f0a852195a69f565f79c877b16022e729d7a2580e6b0ddfd73654bb1bb9d9eb,0xa21a2f4807a2bcb6b07c10cea241322e0910c30869c1e4eda686b0d69bdcb74d2a140ef994afcf0bb38e0b960df4d2ee,50237573344443020,23422599,30378545
flashbots,10970479,0x48376a9617c2bdfe38bb0255bb6b109bc3428af60e3ac16477c0cb89d9c9c371,0x840c9dafb68f5cd460b5d5677b85114e89187e7c890f11a8c5fc4a3e4f4aa74136ef0fcd62cf7de9741afcf7d4d3360d,25836460852102736,11957686,30230654
flashbots,10970473,0x9ee59a9dc8cf6ffdfc20e074280e38d63005ef6cda401e137670b31152de2b75,0xa2d994ea26d7c3b94b444fc2f2a6070d5cc8164e51d1a5c65db8ad6381ba5fc5e0eb3aa088b46e8da96b5167f9b97569,16946947394287867,8086981,30289840
flashbots,10970464,0xb5a54b486026bc73665f8e5d67d45bc4b474e3c034e63e1d83d6dfb8f57afa08,0xacb407cfb554255db2fbbb320f79bb7f1cc1e8d2dc43324e8e31baafd0836340d49c43eebc51828f53bf6d364f9ac207,14141494250879422,6529927,30260404
flashbots,10970461,0x62380910029dd4336b6225066cd7f9a6cbe18e6d9978f8842f7690ad51b02887,0x840c9dafb68f5cd460b5d5677b85114e89187e7c890f11a8c5fc4a3e4f4aa74136ef0fcd62cf7de9741afcf7d4d3360d,20276235979920226,8006115,30230912
flashbots,10970445,0xc21f8d5e8c0ffaa8d97e048cf8dbf18205172edc8beca5361389973543df53f4,0xa21a2f4807a2bcb6b07c10cea241322e0910c30869c1e4eda686b0d69bdcb74d2a140ef994afcf0bb38e0b960df4d2ee,9847069262052800,7908329,30349460
flashbots,10970441,0x929ea4fb5b4f2196e12858e66a8ac08413c07821cf7afe3767c67acdf0eb51dc,0xa9d0a0f9059972d775a45d8377768ff20234de91a6fbacba5737ff8803807c38021b5863e5084869e695ef1d6c2fdaef,31974918346205875,14704674,30349518
flashbots,10970434,0x12f7bf40b35295ef97e62b64d7460778e8894fcea1e4f4e9d981d2098dd4e55d,0xb67eaa5efcfa1d17319c344e1e5167811afbfe7922a2cf01c9a361f465597a5dc3a5472bd98843bac88d2541a78eab08,49639659448106624,10181816,30438661
flashbots,10970415,0xf6e46163425bdcfa35c23957c54d2e1b220d150e47b25a69b7926db9c5b81f44,0x946fcf348bbf1044a3eaa3d27f1d01397cfc4d27495a949447c95ea7ec41db9f5c4fe3b867a937623685a0462996df09,59547529178018732,18600665,30528239
flashbots,10970388,0x165a8819a1ff7919831160627a30e2d5a8170ee7d51a8b41aedb59280899b4d5,0xb67eaa5efcfa1d17319c344e1e5167811afbfe7922a2cf01c9a361f465597a5dc3a5472bd98843bac88d2541a78eab08,35280530547190076,25383060,30528621
flashbots,10970386,0x45d5697c82c929b288966d54c008115c0006d8f62bdc94153317ad57d1a3f320,0x83bee51799e65130296f5d60ce7d78119578db6045c3c3631980514abae0be0f9b65fe82eb0c9a79d6d99030112c874c,72894568303781280,18993209,30528650
flashbots,10970382,0x931ad3e80d7a19c28c785fe9d2c867fa3c205fddaa0ebee8b4fe8206d0e5a20b,0x95c8cc31f8d4e54eddb0603b8f12d59d466f656f374bde2073e321bdd16082d420e3eef4d62467a7ea6b83818381f742,369060215864129397,29677319,30588390
flashbots,10970373,0x8378e0222229f3fe1f6feb9e23f025f38b4842dbba857f625975b7c7bc766dc2,0xb67eaa5efcfa1d17319c344e1e5167811afbfe7922a2cf01c9a361f465597a5dc3a5472bd98843bac88d2541a78eab08,40380868240439124,13927975,30678263
flashbots,10970367,0xafa4fc379e127711881fab4cf7b672f153af0607a7edaf5363cc60d73db5b0d0,0x946fcf348bbf1044a3eaa3d27f1d01397cfc4d27495a949447c95ea7ec41db9f5c4fe3b867a937623685a0462996df09,109491704894114936,17489734,30618493
flashbots,10970364,0x27296b77d986ca651ca3f86c621915924cac4d21ec1046609f5683d3a9ebb043,0xb26f96664274e15fb6fcda862302e47de7e0e2a6687f8349327a9846043e42596ec44af676126e2cacbdd181f548e681,140116502882028252,18575840,30588652
flashbots,10970340,0x7e7833656a0afafff36c206bfa07f3d626ec82ac8414fc528fbfe3f07295e52d,0xb26f96664274e15fb6fcda862302e47de7e0e2a6687f8349327a9846043e42596ec44af676126e2cacbdd181f548e681,35335818926928842,15148289,30589001
flashbots,10970316,0x46b4f4029193d90a73d757814984371d3637823573752f24653c9ff1dc4028cc,0x840c9dafb68f5cd460b5d5677b85114e89187e7c890f11a8c5fc4a3e4f4aa74136ef0fcd62cf7de9741afcf7d4d3360d,16261484681266206,6781832,30499858
flashbots,10970309,0x1c5cebe2455dcf8349b13c586468398e699db189e318b6c09b4d3fd4af5aae5a,0xb4a435cf816291596fe2e405651ec8b6c80b9cc34dace3c83202ca489a833756c9a0672ebdc17f23d9d43163db1caa5d,51168168742649440,11755441,30589442
flashbots,10970307,0x856ae661002bbe50156987270b841b43b20b45cee9ab4f67096321328df334b9,0xb9f88bc584a53fabb5b295e50638b20218c8b2303f3d26daef84ddb9609f1f93a95608806c94e564ebcd6e3976d3838d,50020682848991437,7806387,30589471
flashbots,10970304,0x2f0c96e00419ab7ef2e76e3fa0b21c4db2f17727aaf370a92b134aaff56738b8,0x93582c97ac58670ba118aae52cf6355d8c680a2a538bf77c90873e3fe7ddc0a6dd231e2e2ea06bdc07e9b160883512a3,18832196801219024,19306655,30559658
flashbots,10970274,0xce7dffe7546299a715845ca0372e124f94fab6a801c24a1cf8b5f54524aec483,0xb26f96664274e15fb6fcda862302e47de7e0e2a6687f8349327a9846043e42596ec44af676126e2cacbdd181f548e681,94792103689881557,22968114,30560096
flashbots,10970269,0xffe3b9dafc77562b3c1fe1bd5581befc3c45eded01e2a201bea991d719cd2919,0x95c8cc31f8d4e54eddb0603b8f12d59d466f656f374bde2073e321bdd16082d420e3eef4d62467a7ea6b83818381f742,63523899499747526,15520635,30649828
flashbots,10970261,0x594e24a4ed4d11d13307e75d27e10c4aab288187860b9623a47b1688062805ab,0x840c9dafb68f5cd460b5d5677b85114e89187e7c890f11a8c5fc4a3e4f4aa74136ef0fcd62cf7de9741afcf7d4d3360d,74640862425406801,8403062,30590143
flashbots,10970253,0x19d0b669e11666245706b4273ee17bf4b70af9a66a09fabc703e7ded3a0dfc7e,0xa21a2f4807a2bcb6b07c10cea241322e0910c30869c1e4eda686b0d69bdcb74d2a140ef994afcf0bb38e0b960df4d2ee,89360991269452592,13807582,30471007
flashbots,10970216,0xf7fbc77c6008e746050f6ac5279866a64cf94d95674d0c4422ca15c5fb6caa50,0xb26f96664274e15fb6fcda862302e47de7e0e2a6687f8349327a9846043e42596ec44af676126e2cacbdd181f548e681,13420403134147621,11564181,30263967
flashbots,10970212,0x224993a4ec84fa704f49dfab6e090ad393ad3e4268d9e36d717987abea2d5df9,0xb67eaa5efcfa1d17319c344e1e5167811afbfe7922a2cf01c9a361f465597a5dc3a5472bd98843bac88d2541a78eab08,25452326831190078,11291981,30264025
flashbots,10970200,0x57d30780d3d4515be86057eb275c267ff18ee88e604d3a4d4d3a8172859e14cf,0xb26f96664274e15fb6fcda862302e47de7e0e2a6687f8349327a9846043e42596ec44af676126e2cacbdd181f548e681,65534264934091027,16220752,30146216
flashbots,10970181,0x6351e715416dfcb0ef14ed1fe86fe3576a69c17e7ef5c6276eb529a137102128,0xaaf294c49fe14a402c7ffba447ec001032a8e9ff4cb4723c2f62aa0e76a707c7acb0abf545116c8221db50fed0d0d25c,48526069938364610,7397024,30175941
flashbots,10970175,0x569529d1fc843297cd085b054965989ab6e77aaaa16c262ea37a8e51e2421d95,0x840c9dafb68f5cd460b5d5677b85114e89187e7c890f11a8c5fc4a3e4f4aa74136ef0fcd62cf7de9741afcf7d4d3360d,25780337348471169,10628334,30294128
flashbots,10970155,0x18faa08832576ab8857492d0c591fac6e253867a2e06054775d5bbd015b5015d,0xa21a2f4807a2bcb6b07c10cea241322e0910c30869c1e4eda686b0d69bdcb74d2a140ef994afcf0bb38e0b960df4d2ee,28891134072802497,9033398,30058619
flashbots,10970152,0xfb7610529f3969f46faccc1ec88885060f3d572a8c72640e6278c7b1107911f9,0xb26f96664274e15fb6fcda862302e47de7e0e2a6687f8349327a9846043e42596ec44af676126e2cacbdd181f548e681,32615252032644403,10750888,30029295
flashbots,10970146,0x411790cb518075181d5d4fd29c42bdde582794b11b50fd4f0eecf9fd944fc8c3,0x946fcf348bbf1044a3eaa3d27f1d01397cfc4d27495a949447c95ea7ec41db9f5c4fe3b867a937623685a0462996df09,8578521513137837,7532948,30000000
flashbots,10970144,0xd17a240f9b347a3cb17635bb3f07bcad49b16bce27b3773c648ab728a93b29aa,0xa21a2f4807a2bcb6b07c10cea241322e0910c30869c1e4eda686b0d69bdcb74d2a140ef994afcf0bb38e0b960df4d2ee,32322640434996667,11206954,30000000
flashbots,10970139,0x6742841fbb59130834ea361df545a0cd966147d1ea1f26e14354bc776fa560a2,0xb26f96664274e15fb6fcda862302e47de7e0e2a6687f8349327a9846043e42596ec44af676126e2cacbdd181f548e681,31446905243464001,28352777,30029295
